h_471	h_472	h_499	h_501	w_473	w_477	w_498	w_502
Pi15	0	0.031716572875611	0.00853215634105037	0.0115439006078708	0.0158961297058916	0	0.015650208441443	0.0167392669605805
Pi16	0.107806338022766	0.171085540296831	0.0566451181694347	0.0255467116764274	0.118726482888797	0.224416188963406	0.0129877470463798	0.125023784351091
Pi4k2a	69.5205002105325	70.916737256046	73.6082451939186	82.2589608531564	72.2673106902167	72.111683634402	76.6612198792405	79.8324010471554
Pi4k2b	0.231526140976848	0.217063555445332	0.476874712131812	0.219457656296327	0.407965393043101	0.417319626973932	0.267769306372034	0.32458972304721
Pi4ka	35.7884960706009	29.7816483889638	30.4028312340134	32.2040123712287	33.1092767626661	34.525629429631	31.6521378434911	33.7612573165572
Pi4kb	11.1585140416942	12.256153166369	12.5741499725666	11.1967089694003	11.5907714427595	12.075821150642	10.6471166652646	11.4023652485596
Pianp	165.425333992678	245.428787768892	250.445611360431	228.509440550641	248.35801726463	185.092796781983	239.035961396506	208.410430436873
Pias1	14.1719717779168	14.7242750434663	13.8601549364765	14.3524923298871	15.1138405971706	14.8582852317578	14.1821312785846	13.5161655818656
Pias2	22.3979076104346	22.8896492554242	22.6490475761021	20.9222653099932	24.5672368785769	21.4793500298201	21.7590530733605	20.1399562522317
Pias3	2.30423983886574	2.39019951288727	2.6963195564329	2.23135392185729	2.65805052735818	2.19013739209207	2.33482896696905	2.61286029902478
Pias4	11.289267717626	10.8213751220852	10.8223894971731	11.4916273013263	9.41792067176262	11.0845625825396	10.0763156304433	12.551354046498
Pibf1	1.44815708697579	1.06261120714778	1.36552678169055	1.26879295823299	1.18775380331224	1.11956098543061	1.22973367069643	1.29916898895282
Picalm	13.3486886199661	14.7863636756336	13.4060849102813	12.9455964849413	12.816191727492	13.5067832543687	12.6179186803191	12.4736818721593
Pick1	5.10827860612425	5.66288560041392	5.61477044654066	4.8812650153968	5.63585346418628	5.59917636331007	5.70833770790374	4.8531426236753
Pid1	15.7538578029449	18.0156475568142	17.3122242459553	19.5341956594798	19.4383313079549	19.2983658767705	17.235923536315	17.5958909677648
Pidd1	0.276316712175173	0.41441285926578	0.300742847851173	0.224497271367484	0.251173174970647	0.251346836629791	0.304353719837194	0.233976791496986
Piezo1	2.13021306305481	2.03731898359855	1.66735081248247	1.26720575727837	1.5244447628185	1.69819674075598	1.96810994571243	2.30194240417814
Piezo2	0.212789279348014	0.161629608333819	0.149075636861743	0.15687580884709	0.277740534141565	0.0926441881761577	0.0911479152971044	0.34121734063069
Pif1	0.046005012763605	0	0.016115066035236	0.0290713098641503	0.0300237325331973	0.030044491004742	0.0443388750307426	0
Pifo	0.031702646582397	0	0.0199891790580752	0.0360601450255727	0.00620692218786236	0.00621121366686067	0.0122217958480623	0
Piga	2.64536894445599	2.79069040975605	1.7095849001591	1.8102106534548	2.36805366780018	2.06481842581681	1.74515549211911	1.74993418096519
Pigb	18.9749608150794	21.3200444982942	18.439550803676	18.1089263169287	21.1379380941663	21.2161377372118	20.2687550261281	18.9804575858207
Pigc	5.80449768391371	5.93399988118801	6.95632337566463	6.64914530440068	6.67354584186517	6.77494487218042	6.09419378200322	6.26365329853413
Pigf	10.7304767994513	8.32402883794864	14.395296053715	10.6039567007182	12.5158392051901	12.0771893725317	13.2757173245201	15.1409470308007
Pigg	9.26188390766777	8.06789542403006	8.14345466840325	7.87472109179662	7.63153418675383	8.3207041361106	7.73775314586088	7.98833590401641
Pigh	7.99157176173165	7.46149255767976	9.6285764454333	10.5994571434194	9.51389658394528	10.3234060973125	9.45135069467196	10.1090463432572
Pigk	22.6184825496992	21.5554026187103	20.7647753124627	22.8740878990252	21.442217593179	21.6423723315524	23.0756759939591	23.7280001768449
Pigl	3.95298574178651	4.0992686812658	3.939939287479	3.24476690221838	4.38830681987628	4.75063243294278	3.88837572013228	3.73886121067464
Pigm	10.1100055086916	10.7918634313067	9.80069405061963	11.3658996275235	12.0451474391898	11.5160593751775	8.91298557543103	11.1490173729618
Pign	5.69835856756509	5.89625340990162	5.44167880332627	6.04434221334572	4.71497747495715	5.95871298614583	4.92535101068079	6.1538794371533
Pigo	1.89616852391618	1.59243875589899	2.00936765179854	2.16485033052862	2.28256957030791	1.76904381060168	2.02713847836592	1.85611225868386
Pigp	1.20990643505868	1.13157723952058	1.44636076062055	1.74149640738221	1.23454519820601	1.21658558617361	1.5547839101394	1.78176149961866
Pigq	9.44930181983783	9.50213363498553	10.7062856489954	11.3942616438593	10.1198234547619	8.44588723363414	10.571605049158	9.73600079755256
Pigr	0.0132404335883312	0.0129305754731905	0	0.0251005308634491	0	0	0.0255218244691064	0
Pigs	6.79286691982046	7.0278645213441	6.72815355609154	7.00001826029081	6.93635438345519	6.08705090422218	6.63464652440651	7.04267635000019
Pigt	11.9036302287147	15.4224679649019	16.1547656001107	17.0805605500397	15.8616468392344	13.1265145573672	16.8997871828562	15.3724812617037
Pigu	3.61838478403922	4.02270430221843	4.43784046979483	3.79692951226501	4.26351392640454	4.17391375209639	4.3432403957259	3.61314763960856
Pigv	0.50527983636305	0.534576323870752	0.530982436920796	0.651892899474486	0.446543337415178	0.625592909779252	0.622252733400823	0.426822501493032
Pigw	0.761293937804724	0.878655607236063	0.770927859430969	1.0233754360043	1.08400292741581	0.827123712098712	0.73372258243757	1.39833613820728
Pigx	0.979760557566854	0.876618350995149	1.10974749813836	1.25122871505788	1.15438406797548	1.02299718235652	1.23264917359005	1.11280002750268
Pigyl	3.29925859733679	3.69221807157393	3.33316369672865	3.31518747563846	3.88122887229915	3.80068566859604	3.24800663347808	3.59080124441827
Pigz	1.43924512383166	1.31839659578406	1.60625248388041	1.85069055625742	1.53997955503483	1.33338584833423	2.00003462855655	1.93219147679402
Pih1d1	1.39565683441522	1.44070972725132	1.61460283153202	1.2996982125932	1.46212469389825	1.30722771710736	1.58699513008586	1.36930236213448
Pih1d2	0.191778734288066	0.260125901185895	0.13435609650134	0.252475159540909	0.166877856069202	0.26092693088803	0.133490638290755	0.175729126160588
Pih1d3	0	0	0	0	0	0	0	0
Pih1h3b	0	0	0.00323458927863567	0	0	0	0	0
Pik3ap1	0.535821922120917	0.392461796546486	0.72395760736159	1.01578355450245	0.299732071580605	0.65611723398058	0.461086035918402	0.493171849813544
Pik3c2a	16.2257352732481	12.7476312863219	12.9867833952145	14.1770543086104	12.3047903069933	14.2964492035768	12.5512472514209	10.9951366095272
Pik3c2b	7.04021660831807	6.75742491798085	5.65194974168259	8.67807566769483	7.74965158757749	7.78460898662672	7.80448785007148	7.69348085709129
Pik3c2g	0	0.0656724223615641	0.0235556082759173	0	0	0.021958217838189	0	0.0231069145704905
Pik3c3	18.8925496708765	13.9876072246271	15.3181572813447	15.0802193325215	14.8079841759081	17.1808481240684	17.0664851130854	18.4067614660427
Pik3ca	39.932831284958	35.6195637596676	37.1762820788937	32.5396476943046	37.5172207242105	40.7175024264875	34.964342185759	34.0067898732739
Pik3cb	10.5861728251301	10.3083772426235	10.7851096329579	10.1072842557197	11.5379883799603	11.4555273951154	10.6624975993783	9.86590093057128
Pik3cd	27.2450164325622	26.607417264646	25.3966840688274	27.2595620207394	30.0788614345723	30.8904536354216	26.3069254397418	29.4378148468567
Pik3cg	4.54161109105122	7.27393533823046	5.82261347549011	5.68243630966728	3.91240134908786	6.13959865951281	6.74078037026516	4.40082013815183
Pik3ip1	7.72053496652261	8.03675174842347	10.0427789304032	10.9037532425748	7.96930726795122	9.62179039422795	9.29582567947188	7.52543711567334
Pik3r1	194.089709743751	174.956422848859	200.20333406899	201.1930520464	197.141170114136	220.846325746211	186.181618677133	190.315894373029
Pik3r2	87.2695076241308	83.4466780975907	80.8837854586466	85.3703364744062	84.4786988490095	88.9425625013063	86.0710677503254	85.1693085775324
Pik3r3	27.4115898161114	25.0773133231196	24.0440024454974	29.198308149118	24.8947536619567	28.3322066463746	25.8460734777195	23.7646875347589
Pik3r4	15.3569151838236	12.2072888399489	11.4199783922246	13.4602589370429	11.886807597164	14.094106627536	13.5550542279777	13.2711310791413
Pik3r5	0.397696420867034	0.632519821984303	0.668682340389068	0.646227733490567	0.545042670998504	0.244882231064016	0.470903163662399	0.67937170579234
Pik3r6	0.639438197933235	0.698563912055669	0.706132893543975	0.955388955990031	0.594135328838755	0.775033328807076	0.856524778453114	0.882611292213961
Pikfyve	12.6951863101901	12.5166672507655	12.4761422030676	11.2278001818562	13.0483977294356	12.9781233496039	11.9753606092614	12.6278998171011
Pilra	0.263784876158306	0.186052875048945	0.123201377213125	0.222253225945306	0.301264159307086	0.11484664913436	0.155363711136223	0.25681603242335
Pilrb1	0.0103196817461583	0	0	0	0	0	0	0
Pilrb2	0	0	0	0.0224737311219253	0.0232100065453105	0	0.0457018717237486	0
Pim1	1.05335957969288	1.07546789591512	0.880521988710706	0.907683974381891	1.75766466570864	1.17258661249276	0.669116108156243	0.987142358493183
Pim2	9.27494638018713	11.9905251977217	12.387653873128	12.0516991876805	12.0295629025574	10.25410416351	11.48425569786	9.73672033945223
Pim3	7.68610611856416	8.64050783731172	8.25657409897751	8.4187557531492	8.15951735589664	7.71339802453574	7.65466748364363	8.09930060456351
Pin1	15.3549524506308	14.2335587049255	14.7878852803197	14.2160850959751	14.8630839319967	16.8685671687765	15.7930887888523	15.133349386495
Pin1rt1	0.0140789943822588	0	0	0	0	0	0	0
Pin4	1.18263552810974	1.52655450602032	1.42651125067945	1.4719082257618	1.51006320845229	1.87377301395279	1.13980468079029	1.65376388510693
Pink1	131.393337640614	127.479124322145	132.332212023865	130.518139641298	132.457192912579	122.633340039586	133.928200381112	129.122464764674
Pinlyp	0	0	0	0	0	0	0.0276048602758608	0
Pinx1	0.94554809768916	1.00892184001565	1.36166342989587	0.995845165852801	1.18274124558967	1.2007120242819	0.945055702165476	1.29962538521193
Pip	0	0	0	0	0	0	0	0
Pip4k2a	17.3644336867905	18.2573719317461	16.5609637602138	16.8091503663459	19.1159958828727	16.9934676536631	16.6031934558435	17.378090261428
Pip4k2b	15.0511389137691	16.5379553322979	15.8893371619606	16.0820955980403	16.3836116357359	16.4265113968164	16.715892830869	15.3635991233995
Pip4k2c	17.4232396703686	17.3802796216908	19.8669752169952	18.0797423162147	17.0914846486974	15.9229496502263	17.3090053664588	16.5758199144198
Pip5k1a	13.4396015728368	16.0685752003914	15.5641307423463	15.5374278566523	17.5217173414419	13.7463305942164	15.9053588211388	15.4331985067868
Pip5k1b	8.50464555229518	8.54478327366889	8.16519330817868	8.86324694111233	10.4612812633743	11.0137493305185	9.07638140011846	10.0751889456411
Pip5k1c	149.180738485531	144.614259204144	141.162031647853	134.798656636038	154.880530833059	144.091293671893	147.419723049739	143.425977969304
Pip5kl1	3.60370590151395	2.57330314829769	2.72828279183177	3.59950823785846	2.08631493959387	4.09959639251075	2.27811551534101	4.03444305657428
Pipox	0.149254139619173	0.119259190126071	0.057035057027875	0.231503152254583	0.0796958554254306	0.0398754786533795	0.143848686194277	0.167845912722223
Pir	0.950671646390465	0.775506800547016	0.857990865921411	1.02833366475391	0.799254815897924	0.723113559934067	1.02403484655833	1.09529484783632
Pira2	0	0	0	0	0	0	0	0
Pirb	0.124525401575935	0.0694921180063401	0.299108036735836	0.168620593917214	0.208973849545142	0.0348530557503866	0.0171450764258467	0.0733526361455524
Pirt	0	0.0730986709661628	0.0131096402176941	0.0709487157190909	0	0.0366618852260396	0	0
Pisd	2.21383394868662	2.10565307437127	2.04813004413972	2.03728534422313	2.41647687898657	2.4081690351864	2.40200010249806	2.13512401886546
Pithd1	7.95647462628803	9.16862086737498	9.76829492838687	8.77423881675731	9.11473362012792	8.84050496259532	8.9364267512223	8.99181384788576
Pitpna	49.4296345594114	50.1511832316713	50.8061808777859	48.1899984855861	50.124420727255	49.3077402712167	48.7036164650423	47.246255325643
Pitpnb	13.5665596624966	14.5167272854131	13.6230345971016	13.1292803967579	14.1578673235456	12.994538081421	13.1478673347074	13.1822509634087
Pitpnc1	9.08869766169496	8.85328490005269	7.80947288224306	7.81573117541941	9.83642314169334	9.53562331321238	8.89964516223317	9.95053864267319
Pitpnm1	73.186042808944	75.334082164689	74.4796169936094	74.9602324812363	78.1703683842859	72.9733534527799	75.28200037571	81.4186208507757
Pitpnm2	163.932092803058	158.276170709791	156.281565081278	161.504931350977	163.951742686631	156.047615272167	158.443966504457	139.40321821587
Pitpnm3	57.6055137401536	62.7732141543201	54.0056269348515	57.0001772798929	56.8185410525441	58.2034464751894	62.6640405257494	60.4840358975086
Pitrm1	6.03453797428961	5.97505329033962	6.32391230577699	5.95798493262271	5.41577989103566	5.37852948323928	5.84018817333454	6.45366148569591
Pitx1	0	0	0	0	0	0	0	0.00425968138623019
Pitx2	0	0	0	0	0	0	0	0
Pitx3	0	0	0.016699729812381	0.015063016774545	0	0	0	0
Piwil1	0.0150335024759713	0.00489389407315836	0.0315964548975609	0.0237497819568143	0	0.00981792858595637	0.00482968085080631	0
Piwil2	0.207479917212235	0.188151215744986	0.109017008126087	0.126427410717478	0.130569375166927	0.174212868141782	0.185682466795411	0.137494828504408
Piwil4	0	0	0.0192026250407509	0	0	0	0	0
Pja1	39.1847044606646	40.3923873867854	40.4075758733935	41.9390470774769	37.7339663299849	42.868087744468	42.2555064624115	39.2600293724513
Pja2	358.705709837895	352.888404996728	356.53373589909	363.620693040896	339.535873288422	360.026185837159	345.519015790328	346.842561780255
Pkd1	9.74013806603761	8.9190435501034	9.81399624981284	10.6320782271578	8.92941793275492	8.03493650427006	9.9781242786862	8.7999108797412
Pkd1l1	0.00459204600493026	0	0	0	0	0.00449839082528093	0	0
Pkd1l2	0.0694850486550963	0.0135717861488293	0.0730196176637719	0.0658630850976284	0.0544166921964789	0.0680678950142686	0.0803622571650028	0
Pkd1l3	0.0772179320443097	0.167579657757599	0.11721068343214	0.146385771550417	0.125984669886835	0.168095701268551	0.09922849803746	0.106133558857146
Pkd2	3.58166347652006	3.44755541258217	3.19867610490128	3.14549603700894	3.47818622904758	4.00744380646898	3.51811991458251	3.59779243236981
Pkd2l1	0.105928739579893	0.0804609176836944	0.0494742791655015	0.089250772958729	0.0115218464020709	0	0	0.0121329698720052
Pkd2l2	1.55551874499509	1.54066359310586	1.79695012461564	1.71494694189653	1.46874307090757	1.55621494899786	1.88195362406606	1.75134892874831
Pkdcc	2.56739184061434	2.33163736428021	2.44022030910551	2.13905668907502	2.40123436078558	2.89949279229613	2.23800144734819	2.25887982448889
Pkdrej	0.186502886858028	0.283326196210184	0.381091521309873	0.3437413684305	0.37528876537378	0.182699144178827	0.219692509001107	0.277704057571545
Pkhd1	0	0	0	0	0	0.0293741271080845	0.0577994260035644	0.0618215422281481
Pkhd1l1	0.15726536278055	0.422358677324438	0.495795435892579	0.223601670550858	0.0384878698962795	0.231086882940728	0.0757848856908438	0.324234258707202
Pkia	48.1951279176714	49.7178168659863	51.8618363942792	53.9487714073009	48.4844303376506	52.4824545356403	49.251201714757	52.4466965610729
Pkib	5.20279589354538	8.40325500074637	6.41374174711347	7.77674755377785	7.15001727859953	7.30198055830309	7.52155373110344	7.16826535409189
Pkig	18.4872663040055	19.1087640932887	18.2521174076352	18.7513711587874	18.693276104632	18.7254259582001	19.3119910236788	19.6038511042843
Pklr	0	0.00902876017249354	0.00971539941086145	0.0087632091022642	0.00905030586679243	0	0	0.0190606756213115
Pkm	1343.85877261502	1370.72413305857	1365.06877562269	1430.32312367742	1399.24405363845	1387.21272169805	1373.68045189775	1413.5304009697
Pkmyt1	2.7152346308642	3.3882725802428	9.511177749776	7.36364413018166	4.79920173604628	3.1031667137755	7.19647087998972	4.97600331730237
Pkn1	18.9739005686488	18.9135727920395	17.8058095083016	17.2089920621962	20.2568095220215	18.0737410151162	18.2236213498448	19.6436410026065
Pkn2	16.7931081454727	13.8512693419699	13.4363584023437	14.318482008275	14.8650002865031	15.5983817694668	13.1867728339314	13.8598219905691
Pkn3	0.709323381090901	1.32247213885348	0.677641162833913	0.30561333379543	1.32562800741995	0.821194244866798	0.932228473928809	0.864153247852129
Pknox1	4.79771005318352	6.0676345096903	5.49551863275766	4.61583997560674	5.63593570700246	6.48580726546505	6.28857754918781	7.0971130477914
Pknox2	18.6864472286505	20.499538491369	18.922436823589	17.7124012692575	23.309617804236	20.1309350018008	20.922309089464	22.2224747807635
Pkp1	0.0277570535466219	0.0361432952985565	0.0291690007660162	0.0175401300009644	0	0.0090636486711223	0.0356690558845342	0.0572267632329407
Pkp2	0.882261112549711	0.970553782575944	1.18290277896374	1.28805197153541	0.883524663494494	0.874201427170048	0.840535093019765	0.58541215497675
Pkp3	0	0	0	0	0	0	0	0
Pkp4	68.3671080783612	63.3536350206033	60.9434044152585	60.532836339539	58.1054961798981	63.2188880409433	60.4516799247779	60.5758917935023
Pla1a	0.322845905662141	0.257210697120881	0.151777989761751	0.273804957502124	0.158021461229322	0.291293427155171	0.204706300429291	0.166402984497432
Pla2g10	0	0	0	0	0.018072356017485	0	0	0
Pla2g12a	5.6179288263188	5.0659609452174	6.52854628067148	6.72438347942313	5.78054709476882	5.74437333423814	6.46179144622789	7.16508244657678
Pla2g12b	0	0	0	0	0	0	0	0
Pla2g15	7.32786213630819	6.73891740841586	6.50274257077055	6.73365590737024	6.59558875843217	6.26116850201128	7.5921585450231	6.84050576511085
Pla2g16	2.50839725238497	1.67515887582158	1.99637821181616	2.59909237850535	2.15461642378806	2.21030991548881	2.48273113563699	2.59212108759765
Pla2g1b	0	0	0	0	0	0	0	0
Pla2g2a	0	0	0	0	0	0	0	0
Pla2g2c	0	0.0725476759588802	0	0.0704139264046254	0	0	0.0715957714064253	0.038288970249343
Pla2g2d	0	0.151370773429276	0	0	0.0758659978034134	0.455510710278972	0.0746923119783939	0
Pla2g2e	0	0	0	0	0	0	0	0
Pla2g2f	0.0461246305815031	0	0	0	0.0451526960405651	0	0	0
Pla2g3	4.63944037418228	3.21279608055275	3.63441865892534	4.3176493760006	5.28486220361809	3.47058873552067	4.18687168763908	2.86954256921467
Pla2g4a	0.306562762088067	0.285779887198926	0.285548260945319	0.389645297474588	0.286461855261952	0.245708499075896	0.261885133444217	0.351931894805084
Pla2g4b	0.0907509038068606	0.118169484718289	0.16689264449025	0.114693920794131	0.074032173326518	0.185208398315458	0.123907658098446	0.155917740470531
Pla2g4c	0.03093205391743	0.0704857280632747	0.0650110144361323	0.00977323198222874	0.010093418713863	0.0101003973246979	0	0.0318863333759132
Pla2g4d	0	0	0	0.00898085009102416	0.00927507712289768	0	0	0.00976703102659094
Pla2g4e	12.0901401572557	5.86782144385134	9.93311103780819	11.2515695634811	9.10965434095237	10.0490817992565	10.2398809612511	12.7652674939842
Pla2g4f	0.00956824860930209	0.0186886569784041	0.010054966768911	0	0	0	0.00922172071836804	0
Pla2g5	0.624543477033026	0.951487136657151	0.70881780948901	1.08925911670121	1.39395357434231	1.41938959109179	0.914925599282447	1.00434540973435
Pla2g6	10.1678637304047	8.65005595139523	8.07317393000984	8.22430355389507	7.23295464957946	9.23005338174569	8.51478085955299	7.47683952788011
Pla2g7	6.93758748908286	8.62257127445547	7.94066423683414	8.71026308555439	7.47153201266095	7.47172993999506	8.52409675513836	8.90815550989448
Pla2r1	0.0449158954846084	0.0219323775401704	0.0472006795532623	0	0.0879388626266683	0.131999495610655	0.129867605103337	0.115753970066377
Plaa	8.28023515526985	9.12452504020831	8.08191496647129	7.07815253920187	7.66855110213774	8.31261174082862	7.47243552058891	8.39756934454714
Plac1	0	0	0	0	0	0	0	0
Plac8	0	0.0175073366873635	0	0	0.0175491151505243	0.0351224972909763	0	0
Plac8l1	0	0	0	0	0	0	0	0
Plac9a	0	0	0	0	0	0	0	0
Plac9b	0	0	0	0	0	0	0	0
Plac9c	0	0	0	0	0	0	0	0
Plag1	0.570753838974182	0.229516338079705	0.370456660686804	0.350060661234294	0.402612073793643	0.427557202295446	0.347846708828832	0.571057300502337
Plagl1	1.28258072338442	1.85538481888487	1.32840202300909	1.57658885098992	1.881522270814	1.64022863680995	1.41424696297583	1.46693809508859
Plagl2	1.16652988963351	1.1171806554177	1.26541315274267	1.16279319373136	1.15668368879581	0.855210681459659	1.06625485602757	1.0085637371521
Plat	8.254784979826	7.43011083875932	7.7204739258768	7.30286454958721	7.28622479555291	8.31554337632782	7.26632113858864	7.02029783976088
Platr17	0.0342316640068814	0	0.0143891848169202	0.0519156979674255	0.0670206742202205	0.060360311209249	0.0263935320317307	0.0211726435001577
Platr25	1.06425534457607	0.569506410880361	0.743041220326846	0.732402053046927	0.763532535338816	0.678371421650462	0.716593179490937	0.789002005286018
Plau	0.530567755993602	0.449064364182738	0.446045362992336	0.385565474686969	0.69251689934505	0.615033689944239	0.630668060254834	0.556051813796052
Plaur	0.219006579279581	0.0712937655102082	0.153431344770049	0.0691968955778788	0.128635014053343	0.157329275365079	0.0844299763548363	0.150508742313467
Plb1	0.356869812995592	0.439435988411123	0.880488981926259	0.735364542352162	0.683510636205772	0.562386200554782	0.628073951629391	0.447853355506354
Plbd1	0	0	0.00870303846384732	0	0	0	0.00798182549573032	0
Plbd2	19.1867485520382	15.8171199994792	17.4020723562476	19.5650722601793	19.2301947327861	16.1645320449424	18.3223263344016	16.4419308342439
Plcb1	136.097319639242	122.536088460944	130.518115577378	127.440005291232	128.063587596493	125.290459095469	130.578022295318	132.719028717512
Plcb2	0.205302826807107	0.200498244953868	0.148625147256228	0.151356530331985	0.209908999863298	0.192177184033418	0.175882212914172	0.291588189143673
Plcb3	2.67663031393999	1.97665727983677	1.91825992705548	2.01713599153365	2.25913700304816	2.57571440605976	2.37003532473989	2.40821209810103
Plcb4	37.6752734074631	34.6211205406669	35.1926587928784	32.2802097961866	38.0691892650686	35.8569286489152	37.1099198396839	34.9392353308943
Plcd1	3.38188669216823	2.80232686615515	2.87185186051392	3.04370400306163	3.04309868601063	3.24598528581331	3.4075616540091	3.53904222068971
Plcd3	1.46452784836257	1.46458046524636	1.46515230061274	1.45482119868609	1.48527946185032	1.39448823198788	1.60909616616422	1.35269993091715
Plcd4	11.6109634945322	7.98676827852834	11.706453570375	10.5272226453995	9.29071330869052	10.6818168952272	11.7743056097574	10.9283738193742
Plce1	0.519072072460245	0.392149166774253	0.507738906062869	0.420843041840619	0.367518466143682	0.271831898959704	0.327222676536714	0.42403031636152
Plcg1	20.1411846517129	20.6481747439775	19.2818669031571	19.1287922815611	21.3555342657662	22.584080889733	21.5714260809397	20.7625568643036
Plcg2	2.9883399320524	2.66304507556451	2.355263220412	2.12442774800057	1.9380575395908	1.97598992260625	2.08808185362719	1.8868262736644
Plch1	1.37999572002954	1.32061103111732	1.43561860472363	1.68930664388965	1.99582647581298	1.97682673733183	1.51715528638088	1.45831268792525
Plch2	17.9228954833623	17.3895960039956	15.0142155159994	16.8379526009509	15.8228676096266	16.6332850705758	16.1296969973819	18.2245341069079
Plcl1	12.8818745144391	11.4535281635402	9.24342866404974	9.82569354098171	10.9994047525459	11.5073283896627	11.2303212310752	10.6468324337098
Plcl2	16.4837599899772	15.191581275473	15.088699983598	14.4280577751772	15.9728707608852	16.0657433506782	15.7704885593571	15.6336792341521
Plcxd1	3.0084144473078	2.9256657043597	3.4271144110779	3.4806275147398	2.93883435804854	3.13279649428326	3.23448207299938	3.08168097704994
Plcxd2	11.2128572018705	11.3145424904489	10.543415066828	11.6974784012996	12.4225697330605	11.7746973854543	11.4890128638319	11.5636479324852
Plcxd3	0.201175145893561	0.0893032553363777	0.18258009711676	0.229693244193794	0.179032726587812	0.228424550492096	0.255581348046999	0.292219478813203
Plcz1	0.00844136708143996	0.0577067309697189	0.124190681634001	0.0560094786476192	0.00826349126681005	0.0413460233098805	0.0162713016529663	0.0522107414449285
Pld1	2.34106413455604	1.9285606808094	2.46014950468216	2.29451165729826	1.90198283639336	2.09050749799545	2.33302331645737	2.38045405126807
Pld2	2.20624381730751	2.54504550172412	2.0306072741853	2.3649275805551	2.10177404957572	2.45134758809493	2.46883948637436	2.66353551800388
Pld3	219.428579771262	224.731740675259	231.442360991156	229.477037658646	236.495424351917	228.100216489195	239.434217598356	241.054136837226
Pld4	1.75271843421166	1.55808643530005	1.94813787084525	1.7465543622583	1.0118733767449	1.25471000701392	1.27775937994731	1.77204526267413
Pld5	2.5100359184955	3.19238420882828	1.59489838146951	1.7890095707647	2.6666686032776	2.49696512144971	2.00656631860087	2.02585064308403
Pld6	0.0473649656526386	0.046256511093132	0.0284424737987732	0.0641371843667259	0.0728622633669812	0.0132568437251728	0.0130427357911694	0.0209255203010484
Plec	31.8147574392917	28.1645511931346	29.9682093575503	28.5236383788649	30.9484829309154	29.4188300609763	31.8028479787963	29.370462422543
Plek	1.40177657036969	1.08335883123724	1.43069135760253	1.24267640561962	1.24389959867392	1.19536440991119	0.957369839326713	1.03958455934091
Plek2	0.0431776388503008	0.115959739082869	0.0453740011915808	0.0102317425005626	0.0422678030843406	0.010574256782976	0	0.0222548523683658
Plekha1	25.6138048656326	25.6917068026675	25.7229433592391	24.8907320481512	24.149305418892	23.0297433447811	23.648930282929	24.8261811613398
Plekha2	5.41309380856534	5.18138624393074	4.82199509722906	4.87608436344028	6.07107356414232	5.96991959485556	6.16717597820754	7.48323627098102
Plekha3	6.2758196750688	6.42121445329885	5.94757720278242	5.98206029246273	6.22112474931991	6.45823283926761	7.04106791497426	5.83428611633841
Plekha4	0.197506659501336	0.167725675466944	0.351938438954825	0.293026644648699	0.470752592817927	0.294423795091489	0.355878603499728	0.185895563952372
Plekha5	22.6985462193033	19.8135763896586	20.3489284766006	20.6703992845578	24.2241062896936	20.5861296009331	18.9808345084145	21.0334076569724
Plekha6	77.1969625884966	68.3936591184104	68.4437216235088	73.9528282965531	75.201147780924	73.5741339349562	78.6960796997818	76.9636269607455
Plekha7	3.57683835160536	3.25122507058617	3.47765717276215	3.43735114996949	3.61785977025028	4.04742789879833	3.56188962746966	4.00381500162299
Plekha8	3.14700545466919	2.91746296116012	2.51626221995616	2.85327114353521	2.46678599066814	2.82592016973719	2.2527955993252	2.76218078474435
Plekhb1	18.0302916793583	15.7364618064543	14.9758883134403	17.9629337023429	18.0531898214045	15.6894472363179	18.2383360468916	18.6646827112878
Plekhb2	30.3114257294697	33.2217133469164	30.7266165338665	33.7454514752956	32.2931344718209	30.9243530150884	30.8286508583109	31.6857228527106
Plekhd1	0.680614369308091	0.691273803703953	0.658017024186467	1.0322188843109	0.50636711333153	0.586725198184685	0.813396526346662	0.757740836647219
Plekhf1	0.724889272683092	0.759978430614497	0.795370167453175	0.838670865278671	0.64700142276695	0.668334204805683	0.369866310694524	0.615384581876587
Plekhf2	2.18402922776606	2.11700037442523	1.7812922386203	1.56036329306126	2.24969449881054	2.15545207241297	1.55513593437484	2.10019434388623
Plekhg1	9.47566216667279	7.77091058889388	7.24484369873367	9.29839948127397	8.02730056881417	8.47912014241687	8.72269632448656	9.39230210122558
Plekhg2	1.86731925491011	2.03323090966862	1.17287263914963	1.91239623568047	1.78594892469705	1.95538926138449	1.55145827693778	1.52666671649722
Plekhg3	3.92240264653401	2.91855920298699	3.10780257437622	3.83597425867367	3.36739988091734	3.23249936175684	4.02036923469068	3.65832515536339
Plekhg4	0.750435536227948	0.956462068159107	0.387621239906265	0.421968593166888	1.02100064929412	0.44855410446486	0.67422303122678	0.485130889130415
Plekhg5	21.5851188359437	23.2340129383253	20.400645760406	19.0874671298479	18.1799513739684	21.3922935416611	23.3672941392087	22.3031071237147
Plekhg6	0.0273885022721107	0.133737725945504	0.0863451060192726	0	0	0.0268299113743134	0.158379529521578	0.112933840920712
Plekhh1	5.35328354856667	3.91850379518804	6.16341440610376	6.43254437115947	4.94989849819252	6.29693422134076	6.72794523367646	6.64744774126381
