Estimate	Pval	FDR
RP23-296J10.4	0.234608017555204	0.232491403760861	0.739474962962492
RP23-297K24.1	0.124186363132026	0.191052167878124	0.700706934844624
RP23-298F22.4	-0.127366307425732	0.544208239184182	0.924505505772272
RP23-29H5.3	0.221101079225566	0.350793142846147	0.83659384066025
RP23-2A21.1	0.0553855644479351	0.763382383755741	0.973623310554188
RP23-303C8.6	-0.0601480386273622	0.782172373696055	0.977314464949861
RP23-304L22.1	0.164578150542965	0.462659343843836	0.890032573160009
RP23-307M2.1	0.0900492948143409	0.320951496755727	0.815892406782665
RP23-310J6.1	0.148500568285212	0.562531071548856	0.930177764533258
RP23-311C19.1	0.0578388181768064	0.548230856861961	0.924812634821989
RP23-312H15.5	-0.0163381314426699	0.854090636277813	0.986106313258111
RP23-313J14.5	0.0615844491271523	0.387472528243549	0.853853190678378
RP23-313J14.6	-0.131235529305249	0.560077165390329	0.929488620156848
RP23-313O9.1	-0.590334458169978	3.11243532413741e-05	0.00222889949310626
RP23-314A12.1	-0.0428177147985191	0.777623119653744	0.976703434229835
RP23-315C11.7	0.198327114507548	0.164692331112903	0.669007672480921
RP23-316M14.6	0.0442078225884939	0.791650841941661	0.979111738126708
RP23-317F9.2	-0.184395222880314	0.230991273957091	0.737388118180007
RP23-320I7.1	0.0283100261812758	0.865630647860107	0.986106313258111
RP23-321M22.3	0.169819443260564	0.0168434716024608	0.208068937194256
RP23-325I3.1	-0.0665155835381592	0.475290917317523	0.896164780811732
RP23-328F3.4	-0.0216561690003099	0.805958490261175	0.980184140730502
RP23-32L15.2	0.0151725734038698	0.86248914674828	0.986106313258111
RP23-32M15.2	0.0104511485737483	0.810286978038298	0.980184140730502
RP23-330D3.6	-0.285471505768368	0.0305068405113533	0.298774108375618
RP23-330D3.9	-0.44142093905109	0.0375626841037879	0.331616652694915
RP23-331A21.2	-0.0169216530294492	0.836584604935872	0.984029686277922
RP23-331D17.4	0.0110732599305229	0.952365509159143	0.995145453186401
RP23-331E5.5	0.00967193016947471	0.92367200310378	0.99373793495461
RP23-331E5.6	-0.0471200638933325	0.3359992983231	0.826210344653946
RP23-332K10.1	0.831312226111287	0.0194139739717647	0.227764889712304
RP23-335F6.3	-0.0344770769851452	0.725036836910883	0.96658574975669
RP23-336M6.2	-0.0926649839344327	0.171492264793832	0.676888748969925
RP23-339H11.2	0.00651536404792998	0.969352177539366	0.998305170504145
RP23-341C5.3	-0.106108262659522	0.611214042954619	0.943710496193315
RP23-341K9.1	-0.0388611936975261	0.635730812118645	0.947405768064239
RP23-341M13.1	-0.0350663476082356	0.750622186245761	0.971544664816976
RP23-342N3.3	0.0147731974634381	0.880874897623307	0.987233456551987
RP23-343E20.2	0.0885100279491236	0.171984424005299	0.676888748969925
RP23-344D2.9	-0.0153000726279127	0.820331025577694	0.980329996708986
RP23-345D6.12	-0.206989084840349	0.318502623270298	0.814601362447506
RP23-349B15.4	0.0167884301546723	0.837289464204072	0.984029686277922
RP23-349D13.3	-0.0474716086387149	0.397222454337446	0.860949787751332
RP23-349I9.6	-0.0708546518853121	0.281449071060557	0.784801382257312
RP23-349N15.3	-0.103414203012288	0.234612397279656	0.740161189176892
RP23-34E20.3	-0.135146182935964	0.65275766511424	0.951880163031712
RP23-350C1.3	0.0266441865296419	0.857744950744832	0.986106313258111
RP23-353K7.9	0.195047435640326	0.070361131262211	0.465405261723188
RP23-354A20.1	0.13842036019095	0.429320172409313	0.875497752699335
RP23-354H24.6	-0.155177863612155	0.193477940933221	0.700958067649242
RP23-354M9.1	0.0259211843711232	0.659279414873464	0.95332235508827
RP23-356J2.10	-0.0796670722975943	0.442932623040425	0.881436010064146
RP23-356J2.13	0.208670507905158	0.256273474983487	0.761661183046743
RP23-357J7.6	0.0372298279948002	0.760983768815834	0.973039116683867
RP23-359B23.5	-0.0964959861108522	0.0951287925750972	0.530639626840558
RP23-359F12.1	-0.269121786282691	0.0548663105687941	0.411962861598055
RP23-35F19.3	0.164794564565301	0.414548681062105	0.868861778108543
RP23-35L3.1	0.0926127606435488	0.119755578115985	0.588335672638061
RP23-35N23.2	-0.161106999930187	0.0800806401266738	0.496003649624489
RP23-360A2.8	-0.168628971368803	0.237042379839009	0.741587685850491
RP23-360J20.1	0.0947974540864074	0.660132142671795	0.95332235508827
RP23-363M8.1	-0.0089360773866088	0.953520890358969	0.995257526899332
RP23-36D15.4	0.102058831193776	0.579580033113478	0.9361350075703
RP23-371K8.1	0.216799647833546	0.14532614016644	0.636918066321579
RP23-372H6.5	-0.0916788684034126	0.58767972300797	0.937184469792047
RP23-372O9.2	0.0384655370499453	0.377761374375927	0.849603788248768
RP23-375N21.2	0.110357258286993	0.197292280124642	0.706431808804678
RP23-376B19.2	-0.106582420740517	0.363717993281255	0.841946330280094
RP23-377I11.1	-0.029619301974508	0.846094545620419	0.985413547378746
RP23-37G19.2	-0.0393337523288155	0.451401066470898	0.884647764587729
RP23-37J21.3	-0.327258008582312	0.0297423537687416	0.292675155552772
RP23-386A17.6	0.104010752651053	0.415381116583673	0.869551163242419
RP23-386E10.7	0.0522950490042868	0.38403919388404	0.853059279710342
RP23-387F9.3	-0.129162725810847	0.0604416065756055	0.434093370356624
RP23-388H13.4	0.00531261952834876	0.954188011396448	0.995257526899332
RP23-388P16.4	0.241925386084212	0.161204910947263	0.664614855815521
RP23-391A14.5	-0.0410374396107506	0.747009822752272	0.970664890373011
RP23-391I5.5	-0.0355488934904821	0.472104884045113	0.895689622602197
RP23-395P6.10	-0.0280072225744312	0.798432044558394	0.980184140730502
RP23-396N4.2	-0.0888681278221348	0.426239472867013	0.874429678647031
RP23-397L11.7	-0.0635195306978683	0.610003394813295	0.942815965900499
RP23-39F24.2	0.0605420022017855	0.757723959347071	0.972209221562786
RP23-39I3.2	0.166304637084385	0.0182910591389958	0.218853243408551
RP23-39I4.9	-0.0135065012292007	0.877309911221739	0.98634548575822
RP23-39I7.3	-0.0326695026861795	0.778043592662639	0.976703434229835
RP23-3M10.10	0.0423078461950519	0.605499894443643	0.941103775217951
RP23-3M10.7	-0.283639711859526	0.0668510888021332	0.453324119437429
RP23-3M10.9	0.104327520067394	0.529849124687388	0.918534187848674
RP23-403O11.1	0.176636338418367	0.0375809008300638	0.331616652694915
RP23-403O11.9	-0.0440464058775917	0.294128285885206	0.794582497564722
RP23-406N5.7	0.178457205268574	0.00110580152145356	0.0333327860080005
RP23-407B23.1	0.0732381040524999	0.446817078482103	0.882253760904823
RP23-407H16.1	-0.178679025541552	0.402639362217029	0.861937967357916
RP23-407I21.4	-0.0332094682508375	0.858838301502008	0.986106313258111
RP23-40G2.3	-0.0774733968506521	0.282694918161951	0.784854790198816
RP23-414K1.4	-0.0447996570921357	0.820893284410297	0.980352974154106
RP23-418M3.5	0.0524617752660436	0.708116142033324	0.963587285831813
RP23-419P16.7	-0.0597497246830008	0.533331935694494	0.918847781229303
RP23-419P16.9	0.130128933107352	0.30978288534701	0.807808917399306
RP23-41J14.5	-0.332088056859513	0.0508663073352955	0.392598432764615
RP23-421B5.3	0.481323473268285	0.0635595418412225	0.444629680333656
RP23-424C4.5	0.00126828363821687	0.986693702061253	0.999560212462957
RP23-428I9.3	0.0252588807022345	0.765123217826365	0.973969246245609
RP23-42N14.3	-0.0217375576783615	0.739150027192701	0.969530320731735
RP23-430H1.2	0.0559316922246998	0.658635682576916	0.95332235508827
RP23-437A9.3	0.03693130056921	0.705833329228627	0.9632704467739
RP23-438P19.2	-0.0487971042224912	0.25175674126608	0.760259197776376
RP23-43G12.1	0.0879574022476473	0.27564534337873	0.780503651690495
RP23-440D19.2	0.0126719154342818	0.920507311846949	0.993382838565721
RP23-445H7.1	0.178063858530134	0.228017298389886	0.733711048038054
RP23-446P16.2	-0.0446069047189228	0.622048055700918	0.944830971566836
RP23-448G18.4	-0.527534472098525	0.0284222349326568	0.286978865998929
RP23-44G15.5	0.0913821564409853	0.58148722941985	0.936192918289668
RP23-452K4.2	0.0201599304860703	0.674283653967482	0.957224726595982
RP23-454K24.1	-0.106704347591033	0.22902955953339	0.73470927318984
RP23-459M2.1	-0.147708870004848	0.384118204045903	0.853059279710342
RP23-461O23.5	0.0658658849497162	0.647612701981519	0.951162568585921
RP23-462F3.3	0.0288328141063567	0.871274678835194	0.986106313258111
RP23-466M3.1	0.234183028080239	0.047827914229065	0.379765174025282
RP23-467K15.2	0.173217505659254	0.359000868896058	0.839339831053645
RP23-47M24.3	-0.0918515847226157	0.0731387760555609	0.475057412650666
RP23-47P18.9	-0.0559978247842165	0.550657532897938	0.925551621288553
RP23-50F19.4	0.230687458947596	0.355251562581883	0.837906204297954
RP23-55L3.5	0.00603485115790553	0.921711666214062	0.993416020124315
RP23-57F11.1	0.0990878862962214	0.67195208742141	0.95654537642926
RP23-5A19.7	-0.00564700633733697	0.943557327542239	0.99502283478351
RP23-60P18.9	0.0411004684902918	0.761048091234331	0.973039116683867
RP23-70J9.6	0.0359348485574534	0.747919341974396	0.970958107347401
RP23-73B23.4	-0.00388467166287996	0.966283658901875	0.997924470510794
RP23-74O4.1	0.0429033979549957	0.468564062910934	0.894734922226195
RP23-78N8.3	0.00930106958398901	0.899394838091544	0.989192994823347
RP23-79E13.6	-0.0466903289429782	0.771356630736112	0.975268833860185
RP23-79E13.7	0.316366715377424	0.000865853987535248	0.0276734161681484
RP23-79J15.4	0.00841994606839065	0.897004481303581	0.989192994823347
RP23-83N17.1	0.0118768646910754	0.869314409615554	0.986106313258111
RP23-86F8.3	0.0348516575391316	0.83753484753513	0.984029686277922
RP23-89C10.1	0.0348117697501601	0.623072078909111	0.944830971566836
RP23-92G13.4	-0.0193629508121024	0.43867260846346	0.87916977119706
RP23-92G13.7	-0.0429820321846281	0.6007582331686	0.940424361730587
RP23-94B13.4	-0.0012840857221433	0.993721706796282	0.999560212462957
RP23-94B13.9	0.230367249284738	5.1712583616581e-05	0.00332128611540217
RP23-95H5.1	0.145694023808645	0.282551463734225	0.784854790198816
RP23-9L16.5	0.0303521586095575	0.761062974460249	0.973039116683867
RP24-100B13.1	-0.0732457643082713	0.443494726239019	0.881450746474511
RP24-122D14.1	-0.127269288121127	0.32157628898433	0.816227954154244
RP24-124B23.4	0.0745117145013942	0.416075258441897	0.869551163242419
RP24-134N2.1	-0.0547122054133064	0.667742595261311	0.955765855511182
RP24-147G7.1	-0.265047182996241	0.204660222830894	0.713065746216611
RP24-159C12.8	0.108974634660479	0.170291809779771	0.676888748969925
RP24-170A20.3	0.139183205835324	0.139282409012528	0.628061007932712
RP24-175N4.1	0.0380667231252499	0.693678007596533	0.96086503087136
RP24-177J9.4	0.0805560535188088	0.435578007027716	0.87916977119706
RP24-179D17.1	-0.082207625646547	0.495317762076685	0.906955903486051
RP24-180B11.5	0.0281622502484696	0.862817397056606	0.986106313258111
RP24-185O19.6	0.0839607347679666	0.471381105113434	0.895689622602197
RP24-194D17.3	-0.080693843476869	0.363377875916153	0.841946330280094
RP24-200D3.4	0.113152867603079	0.566798185616735	0.932124285907715
RP24-202L5.2	0.0124912640528751	0.858583252085071	0.986106313258111
RP24-212K17.7	0.0134211864981995	0.878585313649867	0.98700986830566
RP24-214P19.2	0.0125041192906007	0.85877771787853	0.986106313258111
RP24-221D13.1	-0.0239379397011715	0.807883937132554	0.980184140730502
RP24-221F4.2	-0.0327301694925904	0.633004073778116	0.946515726882331
RP24-227L14.1	-0.212926933289381	0.198154019120936	0.708474931315142
RP24-227O16.1	-0.00793150230358868	0.928192000742865	0.994124729992627
RP24-228M19.1	-0.00065144928274076	0.996418230236873	0.999560212462957
RP24-229D22.2	0.259948702740866	7.92420084616552e-06	0.000716590688198136
RP24-234J3.2	0.0924836000028182	0.513870010799097	0.911059077075107
RP24-234J3.3	0.0933130242638252	0.175012560297389	0.681605872821864
RP24-245M20.2	-0.05697362803665	0.356517134082288	0.837906204297954
RP24-251F16.4	-0.0826412156328259	0.489868172681185	0.90406327891363
RP24-261H7.9	-0.0236539463458538	0.63749714563981	0.948247345099244
RP24-269A16.1	-0.112970777930098	0.407704120600521	0.86534972590712
RP24-271E12.5	-0.103164950690125	0.469085625615522	0.894835243798424
RP24-276H6.1	-0.029854352110098	0.845986991291746	0.985413547378746
RP24-297H17.3	-0.0426460134996494	0.23364447591777	0.739945099886532
RP24-297N9.8	0.0274608345676907	0.501564504912372	0.907504349291309
RP24-315N18.1	-0.0221811342544514	0.782338516948099	0.977314464949861
RP24-317M4.6	-0.0288463345050254	0.665743079880567	0.955494040327024
RP24-318I24.1	-0.0579062083876963	0.688086861375421	0.959040304947814
RP24-324P21.9	-0.0755140683385462	0.395951093660225	0.860188961815956
RP24-353D23.1	-0.0414100150632066	0.243157058162568	0.747511859448152
RP24-354K18.1	-0.073076973920291	0.622087513930736	0.944830971566836
RP24-372E2.1	-0.0827887976585453	0.212609016268531	0.720616363699092
RP24-380G7.1	-0.0540200489997206	0.460395977515829	0.888980463548664
RP24-390L20.3	-0.0454712036435809	0.808936695492602	0.980184140730502
RP24-392J24.4	-0.0226914845512595	0.782958867631455	0.97738312495609
RP24-399B3.5	0.110792117774769	0.299381116481563	0.798939818836294
RP24-406I15.2	-0.136570570870134	0.263247356187942	0.767958414442176
RP24-408B13.1	-0.0429793385818795	0.57956844008685	0.9361350075703
RP24-443B5.1	0.000720130914392421	0.996247519561409	0.999560212462957
RP24-443B5.2	-0.167787413376341	0.486489857932513	0.901776953463556
RP24-458M20.2	0.126218561421346	0.240378417593614	0.745222258863901
RP24-468O24.4	-0.3703533698479	0.0566188138129928	0.417530050195933
RP24-471H15.8	-0.102960692526936	0.386649847014679	0.853412605498816
RP24-482A24.5	-0.00462728152187612	0.929626494189658	0.994124729992627
RP24-483G17.1	-0.0807828381411274	0.0288005955669877	0.288215329951058
RP24-535N4.2	-0.0304338419834424	0.223960463150086	0.729018964258122
RP24-553B2.1	-0.078880370520178	0.693635779959113	0.96086503087136
RP24-562O19.4	0.0851986643502103	0.398752754737167	0.861102994324344
RP24-77E13.10	-0.211654640972603	0.0977869430184322	0.538003180505086
RP24-77I21.3	-0.0981437100649971	0.0949654985061494	0.530445248418704
RP24-78F21.4	-0.0364018806976504	0.51396218737137	0.911059077075107
RP24-85H21.6	-0.12806627227596	0.140307788520265	0.629125295684969
RP24-87L14.1	0.089262855031295	0.499566558814387	0.907504349291309
RP24-93H15.3	-0.0894932500149531	0.52885627963395	0.918443856960514
Rp9	0.0676162372348417	0.542551559751783	0.924399006548564
Rpa1	-0.00697366421736531	0.902282522656	0.989324557322346
Rpa2	-0.323428055749357	0.079591432892659	0.495257791113587
Rpa3	-0.28214031577125	0.00134294445427385	0.0386734619086715
Rpain	0.185969529235338	0.307007151980136	0.805332141145203
Rpap1	0.024660718207498	0.823936887301678	0.980352974154106
Rpap2	0.00510465683061876	0.952412594917359	0.995145453186401
Rpap3	0.069270579042337	0.485867303403672	0.901261948616141
Rpe	-0.0857168717726929	0.460437652005883	0.888980463548664
Rpf1	-0.0923047923550882	0.442917565110865	0.881436010064146
Rpf2	-0.0556654818793554	0.615967180986785	0.943710496193315
Rpgr	-0.0402438402605951	0.592807914966077	0.938594466897895
Rpgrip1	-0.0265355954135997	0.794038183060688	0.979589346414655
Rpgrip1l	-0.140774123582135	0.003484001691056	0.0746913298917635
Rph3a	0.0177324355692249	0.70467702586342	0.962914361395784
Rpia	0.18161541011578	0.0338528186318683	0.315132317159518
Rpl10	0.0212651040055389	0.767122715861582	0.974365927603477
Rpl10a	0.0584333741305969	0.264415697735308	0.76897795287388
Rpl11	0.0052970188857128	0.933271338509669	0.994265837439901
Rpl12	-0.0141102495757816	0.783059243474906	0.97738312495609
Rpl13	0.0700882465787657	0.00670467703564515	0.113942721254606
Rpl13a	0.0328638611587748	0.68600761296434	0.958594701201069
Rpl14	0.00301383939562344	0.960512744631027	0.995731613510781
Rpl15	0.0385070007248204	0.588337674228695	0.937184469792047
Rpl17	0.0320426804731086	0.493327499098399	0.906101735274737
Rpl18	0.00789407680519071	0.90925903951217	0.990883891956524
Rpl18a	0.0188900744815539	0.480997398774351	0.897600621754615
Rpl19	0.110676453213149	0.134017124130525	0.618147449003284
Rpl21	-0.0425420337132358	0.443897861764663	0.88166916233013
Rpl22	0.0343509942249606	0.492143272410207	0.905266449239005
Rpl22l1	0.133811841189692	0.229754809255775	0.735454453099767
Rpl23	0.0248325125732857	0.635530391854799	0.947405768064239
Rpl23a	-0.0784277620902597	0.25143154679459	0.759937895398432
Rpl24	0.0709648211619334	0.382534074428077	0.851511062617208
Rpl26	-0.0493195197997416	0.246116210597663	0.75108654536256
Rpl27	-0.117835571577697	0.0491146458705682	0.384871187660006
Rpl27-ps3	-0.0383961123303401	0.879753644913549	0.98700986830566
Rpl27a	0.0350919185888258	0.624331173535442	0.945135460008003
Rpl28	0.0396375436175502	0.341354786841843	0.830038165688634
Rpl29	0.0127646887464547	0.629039123973399	0.945322084499711
Rpl3	-0.0550715907905481	0.607022970508262	0.941553300854834
Rpl30	0.0510082867544653	0.460455858793428	0.888980463548664
Rpl31	-0.00672934312623767	0.931004915692444	0.994124729992627
Rpl32	-0.0873696132952788	0.119736394068068	0.588335672638061
Rpl34	-0.00296918499298989	0.954754975502166	0.995493973362762
Rpl35	-0.0222257426827981	0.739037522574721	0.969530320731735
Rpl35a	0.0658288488675065	0.461924700506901	0.890013237104199
Rpl36	-0.00369816590015618	0.979168414077762	0.999560212462957
Rpl36a	-0.0108505443143163	0.888811914982663	0.988664424637885
Rpl36al	-0.0307667630296612	0.783707209443593	0.97738312495609
Rpl37	-0.0161835847955629	0.783299758395023	0.97738312495609
Rpl37a	0.0330121888561009	0.416925450924891	0.869987333765964
Rpl38	0.153936407302216	0.00152149522428302	0.0421695846390209
Rpl39	0.030021343576869	0.730754627809349	0.968269420741179
Rpl4	0.0356482509855386	0.261521783194958	0.767211031950761
Rpl41	0.0172349553284219	0.843163660531221	0.984817063290402
Rpl5	-0.0386225152507231	0.558356715181073	0.928315403205681
Rpl6	0.0405734806308695	0.365494970187604	0.843381856147184
Rpl7	0.0110342802029841	0.75564136874649	0.972204354478402
Rpl7a	-0.0070719622058273	0.849801140952282	0.986012019945966
Rpl7l1	-0.0201792772017072	0.701462023027063	0.962374450024589
Rpl8	0.00835261155328203	0.886913440612945	0.988534969392911
Rpl9	0.00975326274621791	0.886243643363701	0.988534969392911
Rpl9-ps6	-0.105939578663837	0.56315653806322	0.930640392011847
Rplp0	0.0115838945634795	0.778128865012933	0.976703434229835
Rplp1	0.151151992329256	0.000102430607442638	0.00530967696906631
Rplp2	0.0973649269820666	0.157448895535199	0.660336617056729
Rpn1	-0.0256221113798093	0.546051592020433	0.924505505772272
Rpn2	0.0576966930970558	0.326543475663567	0.81901981185243
Rpp14	-0.213101801856651	3.68364175828972e-07	5.77678958777866e-05
Rpp21	0.0382666846173607	0.733504803716262	0.968788731008944
Rpp25	0.0949352935290852	0.64469077705383	0.950705704056652
Rpp25l	0.151670730083324	0.152288255521255	0.649913605805315
Rpp30	0.218494157017517	0.000205805709018625	0.00927173428738816
Rpp38	-0.0672826491511501	0.758784214894187	0.972589460794891
Rpp40	-0.18970410220609	0.315206187952963	0.812375590295248
Rprd1a	-0.075205165644593	0.16954873156834	0.676072690152924
Rprd1b	0.053298533830055	0.403583694659927	0.862217346635944
Rprd2	0.0169590868294348	0.768344827383882	0.974765589494577
Rprm	-0.00127436679236031	0.986446598697003	0.999560212462957
Rprml	0.220066130469678	0.00127727772501962	0.0374094414545345
Rps10	0.123923134726738	0.00514050670006294	0.0984323609073876
Rps11	0.0829689172162622	0.175174351017353	0.681605872821864
Rps12	-0.0693035702267627	0.330758772295334	0.822845467864838
Rps13	0.00362526880928985	0.973893820713526	0.998720153991374
Rps14	0.0135994858301558	0.758269019217855	0.972589460794891
Rps15	0.0340899179471225	0.323943598329103	0.817880016241952
Rps15a	0.0348629190369965	0.085173962521307	0.511002528656888
Rps16	0.0551007473024695	0.342121771472725	0.83038031753473
Rps17	0.0754876885728665	0.215012398313834	0.722762818966229
Rps18	0.0154169262768076	0.736357574286322	0.969530320731735
Rps19	0.106897627789077	0.0223440573630553	0.245844162229922
Rps19bp1	-0.0256461265838238	0.844038515264942	0.985107900531389
Rps2	0.0178322088427326	0.872035658499402	0.986106313258111
Rps20	0.0207521047351505	0.807265262896738	0.980184140730502
Rps21	-0.0488087395331675	0.60480190840743	0.940667161923463
Rps23	0.0661166148685325	0.271475917210469	0.776030258034265
Rps24	0.00966708800693826	0.849546145321701	0.986012019945966
Rps25	-0.0555434712216306	0.320315763067833	0.815892406782665
Rps26	0.0487800681290811	0.314653441277134	0.812284800119567
Rps27	0.121389216073396	0.0565383746742214	0.417433804433212
Rps27a	0.034742517370611	0.363054805810328	0.841946330280094
Rps27rt	-0.239386868941807	0.126870580545864	0.602283549196348
Rps28	0.217828582759571	0.00329047413621386	0.0720241768083985
Rps29	0.105605645085406	0.50142686783887	0.907504349291309
Rps3	0.0409154990921311	0.513495325273199	0.911059077075107
Rps3a1	-0.0136781347016821	0.816984444484533	0.980184140730502
Rps4x	0.0832758883618356	0.311720429434198	0.809793331989994
Rps5	0.0126554227369947	0.808669148161192	0.980184140730502
Rps6	0.0473811784242374	0.159925724190799	0.662014512324698
Rps6ka1	0.0704185453847942	0.413985385736478	0.868861778108543
Rps6ka2	0.117593553601853	0.104187719210022	0.553200888152997
Rps6ka3	-0.117334568026441	0.1068169134499	0.55812894405373
Rps6ka4	0.122219976456965	0.224729681229118	0.729797122083237
Rps6ka5	0.23352269551959	0.00274626814853041	0.0631234064789299
Rps6ka6	0.10968136741629	0.436322854397887	0.87916977119706
Rps6kb1	-0.00608834888041976	0.874812774979083	0.986106313258111
Rps6kb2	-0.0277661447639147	0.742113486440961	0.969791410099686
Rps6kc1	-0.13816375926864	0.0265028854228968	0.273848413264611
Rps6kl1	-0.00457618544316068	0.957318920605221	0.995731613510781
Rps7	0.0502013890160928	0.398281978836309	0.861102994324344
Rps8	-0.00212009270773245	0.96484172650958	0.997244661348536
Rps9	0.102539703040363	0.0233207685631127	0.251892765238364
Rpsa	0.0608413294919884	0.339931174339861	0.829539882551165
Rptor	-0.014572088612541	0.780191650299721	0.97713246619119
Rpusd1	0.0831328138475602	0.339049450469032	0.828476896306631
Rpusd2	0.0936465040929983	0.472529648485219	0.895689622602197
Rpusd3	-0.0316283912633253	0.834496300361327	0.983976941302798
Rpusd4	-0.0287793025586118	0.689906882954983	0.959916946777013
Rqcd1	0.0577068475335704	0.192007231515575	0.700938350105843
Rraga	-0.0097787443127482	0.860301354340267	0.986106313258111
Rragb	0.0464967617633447	0.617277013291659	0.943895941455241
Rragc	-0.0941257557644352	0.076828744765109	0.485628223925988
Rragd	-0.18186700790554	0.00110512856361322	0.0333327860080005
Rras	-0.067910644251344	0.722752683898142	0.966359957116909
Rras2	-0.222030388478433	0.000365362470179154	0.014369763946189
Rrbp1	-0.0278404994900346	0.809320956614406	0.980184140730502
Rreb1	-0.000723893970879594	0.996178419895904	0.999560212462957
Rrm1	0.0124399101758967	0.848819001267731	0.986012019945966
Rrm2b	0.0249474301606745	0.782985467337143	0.97738312495609
Rrn3	0.00741461819416675	0.777374488415864	0.976703434229835
Rrnad1	0.0207655689406178	0.811031622268539	0.980184140730502
Rrp1	-0.0364768637814312	0.346696923124689	0.833295837523082
Rrp12	0.0383830299428576	0.679686526298521	0.958594701201069
Rrp15	0.0815900529420365	0.537355135223958	0.921297089716248
Rrp1b	-0.0697905989573123	0.387686205676313	0.853853190678378
Rrp36	-0.0984815920740364	0.387687504207905	0.853853190678378
Rrp7a	-0.00468948045695248	0.903303492560803	0.989615737576074
Rrp8	0.0460484838472954	0.447333120416774	0.882253760904823
Rrp9	0.111965194822108	0.375291799107889	0.848684526609569
Rrs1	0.151135771315918	0.0491610830912232	0.384946273261892
Rsad1	0.0443294112603698	0.767810525309297	0.974431939977145
Rsbn1	-0.0127288799825838	0.876102638730199	0.986106313258111
Rsbn1l	-0.0750454086684104	0.25346479085042	0.761070114843881
Rsf1	-0.00131749963212164	0.988622631375794	0.999560212462957
Rsl1d1	-0.0111057628247021	0.835800914435233	0.984029686277922
Rsl24d1	0.0415354011868811	0.639346036982441	0.948557981094199
Rsph1	0.336417396219717	0.188373825377376	0.697895730442677
Rsph10b	0.18528844283489	0.040624669519822	0.346438356039051
Rsph3a	0.0186545125067171	0.942032577185174	0.99502283478351
Rsph3b	-0.0749572721212971	0.444987802848001	0.882213955115424
Rsph4a	0.0477292593414813	0.531336722515733	0.918541068182485
Rsph9	-0.0559994334544851	0.730592235392916	0.968269420741179
Rspo1	-0.870897239335765	1.37675127964698e-07	2.58432903084037e-05
Rspo2	0.482085387715354	0.000881096060218356	0.0279179004860491
Rspo3	0.0808968336764421	0.440433400027747	0.879869326136054
Rspry1	0.00331681253308015	0.967040318138853	0.99816700223679
Rsrc1	0.0184674905756075	0.758895024441733	0.972589460794891
Rsrc2	-0.0132181053453456	0.887780922753892	0.988559936365088
Rsrp1	0.0407489192631831	0.502064471201814	0.907504349291309
Rsu1	0.00808461646839124	0.902002227744382	0.989192994823347
Rtca	0.0449211590459541	0.214788449757715	0.722708882142403
Rtcb	0.0459763232570944	0.324863966308665	0.818702263213646
Rtel1	-0.0150236145412213	0.899584959272855	0.989192994823347
Rtf1	-0.0332011542224486	0.600991950001954	0.940424361730587
Rtfdc1	0.0105067746162048	0.879735852872417	0.98700986830566
Rtkn	-0.023075010405075	0.660065199142886	0.95332235508827
Rtkn2	-0.0955766169618006	0.56440367810173	0.9309454532001
Rtl6	-0.0669067060765616	0.211589712133439	0.720160698797027
Rtn1	0.0651231122886048	0.0438752442885173	0.361416490352687
Rtn2	-0.0996833667638968	0.128876832013296	0.606401470494768
Rtn3	-0.00990391307301401	0.781352799595561	0.977314464949861
Rtn4	0.0166513003138757	0.720002863444951	0.965737299561746
Rtn4ip1	-0.0563811962496021	0.690068377216062	0.959916946777013
Rtn4r	-0.119485237574441	0.0296949809419464	0.292673921153361
Rtn4rl1	-0.130796283416542	0.209502218064215	0.718194721897185
Rtn4rl2	0.190010973158931	0.108882375809489	0.562377033497856
Rtp4	0.0104890066113762	0.93772908300751	0.994781508532854
Rttn	-0.0728241129831822	0.686318204185945	0.958594701201069
Rubcn	-0.0241207264431935	0.701387150859011	0.962374450024589
Rubcnl	0.324763937759757	0.164491996024712	0.669007672480921
Rufy1	0.0193032981249636	0.851225710893116	0.986106313258111
Rufy2	-0.0466483809344702	0.495445992400783	0.906955903486051
Rufy3	-0.0190641332216998	0.630309973294384	0.945783920032708
Rundc1	-0.12998970730604	0.0710480891044099	0.468199348890709
Rundc3a	-0.0446152558531788	0.0956117171182254	0.532135473215496
Rundc3b	0.00248756203845741	0.969851715251918	0.998305170504145
Runx1t1	0.10693484898409	0.106694063834677	0.557970771147242
Runx2	0.135618741522388	0.253339494596419	0.760878302680008
Rusc1	-0.0169694996349412	0.811393341689102	0.980184140730502
Rusc2	0.0220121202735934	0.612182341872948	0.943710496193315
Ruvbl1	-0.0635238002197052	0.475948774566636	0.896293463990022
Ruvbl2	0.0903597087429636	0.350175211935855	0.83659384066025
Rwdd1	-0.00331420745487418	0.974602364860988	0.998722768669665
Rwdd2a	0.0181616503458176	0.686194322376284	0.958594701201069
Rwdd2b	-0.130110430375952	0.202344190434115	0.711796533672386
Rwdd3	0.156513400240769	0.322951133842782	0.817105455323855
Rwdd4a	-0.000705611981658763	0.989517702304908	0.999560212462957
Rxfp1	0.295035453689165	0.0577242326179785	0.422662835640742
Rxfp2	-0.477121705896463	0.00335229118744151	0.0728623430196718
Rxra	0.0932908824369518	0.223046062227879	0.728140881284323
Rxrb	-0.0713184850410977	0.427567006891814	0.875254653867126
